assertion_id,work_id,record_id,assertion_type,evidence_class,predicate,source_text,source_field,source_location,start_line,end_line,start_character,end_character,confidence,review_status,canonical_record_path,canonical_record_sha256
asrt.93cc4664d422ca1bc1f9cbcd,purananuru,149,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/149.md,d3204f5559db3c1d2f033e5707b7ccd596ad9edbbb19c7a629780942d4ad1de7
asrt.e118f83a254a5843eeddbb98,purananuru,149,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,பரிசில்,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/149.md,d3204f5559db3c1d2f033e5707b7ccd596ad9edbbb19c7a629780942d4ad1de7
asrt.9a10135a4c47df4bc23f057e,purananuru,149,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : வன்பரணர்.
பாடப்பட்டோன்: கண்டீரக் கோப் பெருநள்ளி.
திணை: பாடாண். துறை: பரிசில்.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/149.md,d3204f5559db3c1d2f033e5707b7ccd596ad9edbbb19c7a629780942d4ad1de7
asrt.55ce5ccdef9b930665f66039,purananuru,149,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,வண்மையான் மறந்தனர்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/149.md,d3204f5559db3c1d2f033e5707b7ccd596ad9edbbb19c7a629780942d4ad1de7
asrt.bccda9c0a20a140e41d8f234,purananuru,149,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/149.md,d3204f5559db3c1d2f033e5707b7ccd596ad9edbbb19c7a629780942d4ad1de7
asrt.8c2f1a57a4431907c2a0e9c0,purananuru,150,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,வன் பரணர்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/150.md,992a6f594d396374e2c401d980acd69404a6ac3f782878511c7b0cfa877b6c1d
asrt.615af30b1f84fca4fc60ba41,purananuru,150,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,கண்டீரக் கோப் பெருநள்ளி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/150.md,992a6f594d396374e2c401d980acd69404a6ac3f782878511c7b0cfa877b6c1d
asrt.08aa82b79bcff730974b503d,purananuru,150,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/150.md,992a6f594d396374e2c401d980acd69404a6ac3f782878511c7b0cfa877b6c1d
asrt.5a019be3d5cb8cde8bc82195,purananuru,150,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன்மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/150.md,992a6f594d396374e2c401d980acd69404a6ac3f782878511c7b0cfa877b6c1d
asrt.c78a19fa56daed70ad5c4d49,purananuru,150,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,நளி மலை நாடன்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/150.md,992a6f594d396374e2c401d980acd69404a6ac3f782878511c7b0cfa877b6c1d
asrt.b3d0e48866f57fc71e9c3dbf,purananuru,150,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : வன் பரணர்.
பாடப்பட்டோன்: கண்டீரக் கோப் பெருநள்ளி.
திணை: பாடாண். துறை: இயன்மொழி.
சிறப்பு:தோட்டி மலைக்கு உரியவன் இவன் என்பதும், இவன் வேட்டுவக் குடியினன் என்பதும்,",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/150.md,992a6f594d396374e2c401d980acd69404a6ac3f782878511c7b0cfa877b6c1d
asrt.bd7e29b21f4ac7c87205037c,purananuru,150,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/150.md,992a6f594d396374e2c401d980acd69404a6ac3f782878511c7b0cfa877b6c1d
asrt.068609636cb5b84e180694c1,purananuru,151,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,பெருந்தலைச் சாத்தனார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/151.md,1047a973ababc8fc13a96d1221ef886327fa13b07e9b0253a7873522403d22d2
asrt.bc048ae6a06aa140d0711ae3,purananuru,151,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,இளவிச்சிக்கோ. திணை: பாடாண்,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/151.md,1047a973ababc8fc13a96d1221ef886327fa13b07e9b0253a7873522403d22d2
asrt.ec7b1e8c3bfa5dc6315eabb2,purananuru,151,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/151.md,1047a973ababc8fc13a96d1221ef886327fa13b07e9b0253a7873522403d22d2
asrt.8947a197c0d591eba0ec3330,purananuru,151,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன்மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/151.md,1047a973ababc8fc13a96d1221ef886327fa13b07e9b0253a7873522403d22d2
asrt.46f112d66b4a3e9f7f6cb495,purananuru,151,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,அடைத்த கதவினை!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/151.md,1047a973ababc8fc13a96d1221ef886327fa13b07e9b0253a7873522403d22d2
asrt.d1dc002f920055aecf062016,purananuru,151,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : பெருந்தலைச் சாத்தனார்.
பாடப்பட்டோன்: இளவிச்சிக்கோ. திணை: பாடாண்.
துறை: இயன்மொழி. குறிப்பு: இளங் கண்டீரக்கோவும், இளவிச்சிக்கோவும் ஒருங்கு இருந்தன.
அவண் சென்ற புலவர் இளங்கண்டீரக் கோவைபப் புல்லி, இளவிச்சிக்கோவைப்
புல்லராயினர். 'என்னை என் செயப் புல்லீராயினர்' என அவன் கேட்கப் புலவர் பாடிய செய்யுள் இது. (இருவரது குடியியல்புகளையும் கூறிப் பாடுதலால் இயன்மொழி ஆயிற்று.)",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/151.md,1047a973ababc8fc13a96d1221ef886327fa13b07e9b0253a7873522403d22d2
asrt.0e73a5583643f192ecf70899,purananuru,151,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/151.md,1047a973ababc8fc13a96d1221ef886327fa13b07e9b0253a7873522403d22d2
asrt.4d33cbbfc2eb7dbfe6cfe085,purananuru,152,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,வண்பரணர்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.677b14cc10921b0119062be2,purananuru,152,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,வல்வில் ஓரி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.de66bbd5d372775d85c9c71d,purananuru,152,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.c837486f175f229ea6f6390c,purananuru,152,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,பரிசில் விடை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.b1a9caaa5c4d789e5f36627f,purananuru,152,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : வண்பரணர்.
பாடப்பட்டோன்: வல்வில் ஓரி.
திணை: பாடாண். துறை: பரிசில் விடை.
சிறப்பு: ஓரியது பெருமித நிலையின் விளக்கம்; அவன் வேட்டுவக் குடியினன் என்பது.
( பரிசில் பெற்ற புலவர், அவனை வியந்து பாடியது இச் செய்யுள்)",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.30d5f447b94a76660d14898b,purananuru,152,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,பெயர் கேட்க நாணினன்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.bec7c721d543d09a90b1d0c2,purananuru,152,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.d82580e51a336982d782e043,purananuru,152,RULER_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,இறைவன்,canonical_body,markdown:canonical-body,19,19,0,6,medium,human_review_required,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.b556de661668f74421cac825,purananuru,152,FAUNA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,மான்,canonical_body,markdown:canonical-body,26,26,19,23,medium,human_review_required,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.e46102e416a233054dd29672,purananuru,152,GIFT_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,ஈகை,canonical_body,markdown:canonical-body,32,32,6,9,medium,human_review_required,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.f0cab107d66972eedf347488,purananuru,152,WARFARE_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,போர்,canonical_body,markdown:canonical-body,24,24,26,30,medium,human_review_required,corpus/purananuru/poems/152.md,f8ebb95fc6846be06facc133e13cd8dedfabe3c97cd09f1f3e5a2aaca778606f
asrt.6b779016c045ba890d47920e,purananuru,153,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,வண்பரணர்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/153.md,d77fd173e2e187e92bf94868ea1fed1a21d7e38d307570b639a80eb65a7bd384
asrt.5981de4e54da6c481af02751,purananuru,153,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,வல்வில் ஓரி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/153.md,d77fd173e2e187e92bf94868ea1fed1a21d7e38d307570b639a80eb65a7bd384
asrt.23d9e92f5c7a899a7c96891f,purananuru,153,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/153.md,d77fd173e2e187e92bf94868ea1fed1a21d7e38d307570b639a80eb65a7bd384
asrt.340c9375a04d9f20dad75feb,purananuru,153,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன் மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/153.md,d77fd173e2e187e92bf94868ea1fed1a21d7e38d307570b639a80eb65a7bd384
asrt.834ab4aa85deb93b417c178d,purananuru,153,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,கூத்தச் சுற்றத்தினர்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/153.md,d77fd173e2e187e92bf94868ea1fed1a21d7e38d307570b639a80eb65a7bd384
asrt.5986be44fe7857d6de89ec86,purananuru,153,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : வண்பரணர்.
பாடப்பட்டோன்: வல்வில் ஓரி.
திணை: பாடாண். துறை: இயன் மொழி.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/153.md,d77fd173e2e187e92bf94868ea1fed1a21d7e38d307570b639a80eb65a7bd384
asrt.312e0d79e37318725af4c850,purananuru,153,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/153.md,d77fd173e2e187e92bf94868ea1fed1a21d7e38d307570b639a80eb65a7bd384
asrt.9fb433f0c52b5464eddea5f8,purananuru,153,FAUNA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,யானை,canonical_body,markdown:canonical-body,2,2,7,11,medium,human_review_required,corpus/purananuru/poems/153.md,d77fd173e2e187e92bf94868ea1fed1a21d7e38d307570b639a80eb65a7bd384
asrt.fcc5f018ee3d387960d48739,purananuru,153,FAUNA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,யானை,canonical_body,markdown:canonical-body,9,9,0,4,medium,human_review_required,corpus/purananuru/poems/153.md,d77fd173e2e187e92bf94868ea1fed1a21d7e38d307570b639a80eb65a7bd384
asrt.c4efbcfa6dc9a43bb78c8cb1,purananuru,154,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,மோசிகீரனார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/154.md,3bac6a2b9658763410e7510267d6273ddef1a762e10e3e76e23d011a59f5929a
asrt.d89dae76111cda069ee8e3ea,purananuru,154,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,கொண்கானங் கிழான்,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/154.md,3bac6a2b9658763410e7510267d6273ddef1a762e10e3e76e23d011a59f5929a
asrt.2492f6f427608d73d71710fb,purananuru,154,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/154.md,3bac6a2b9658763410e7510267d6273ddef1a762e10e3e76e23d011a59f5929a
asrt.4ae9c37b03aba38cb300bf30,purananuru,154,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,பரிசில் துறை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/154.md,3bac6a2b9658763410e7510267d6273ddef1a762e10e3e76e23d011a59f5929a
asrt.640337d179c0b5e8d7d2b599,purananuru,154,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,இரத்தல் அரிது! பாடல் எளிது!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/154.md,3bac6a2b9658763410e7510267d6273ddef1a762e10e3e76e23d011a59f5929a
asrt.aa6ddd39ec0ad139adfedec3,purananuru,154,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : மோசிகீரனார்.
பாடப்பட்டோன்: கொண்கானங் கிழான்.
திணை: பாடாண். துறை: பரிசில் துறை.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/154.md,3bac6a2b9658763410e7510267d6273ddef1a762e10e3e76e23d011a59f5929a
asrt.511e9a2509d1af46e729f4a0,purananuru,154,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/154.md,3bac6a2b9658763410e7510267d6273ddef1a762e10e3e76e23d011a59f5929a
asrt.f6145cdb63e9c444be16c6cf,purananuru,154,MUSIC_OR_PERFORMANCE,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,பாடல்,canonical_body,markdown:canonical-body,13,13,19,24,medium,human_review_required,corpus/purananuru/poems/154.md,3bac6a2b9658763410e7510267d6273ddef1a762e10e3e76e23d011a59f5929a
asrt.17b562beba01e64fdcb358e0,purananuru,155,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,மோசி கீரனார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/155.md,b5703b810f42748c0465fee50d611f7dd721b9a86465cc40d085dba27449293d
asrt.0ef650cb495e3d71d38aaeb6,purananuru,155,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,கொண்கானங் கிழான்,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/155.md,b5703b810f42748c0465fee50d611f7dd721b9a86465cc40d085dba27449293d
asrt.fd7ae99fe02ff1bffc085f17,purananuru,155,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/155.md,b5703b810f42748c0465fee50d611f7dd721b9a86465cc40d085dba27449293d
asrt.6d5a5a08d9be618fb522e7cb,purananuru,155,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,பாணாற்றுப்படை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/155.md,b5703b810f42748c0465fee50d611f7dd721b9a86465cc40d085dba27449293d
asrt.9d1b792af8df454993493d63,purananuru,155,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,ஞாயிறு எதிர்ந்த நெருஞ்சி!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/155.md,b5703b810f42748c0465fee50d611f7dd721b9a86465cc40d085dba27449293d
asrt.f857be594c2a4c5074544edd,purananuru,155,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : மோசி கீரனார்.
பாடப்பட்டோன்: கொண்கானங் கிழான்.
திணை: பாடாண். துறை: பாணாற்றுப்படை",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/155.md,b5703b810f42748c0465fee50d611f7dd721b9a86465cc40d085dba27449293d
asrt.2cde82ee060531d71d91d944,purananuru,155,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/155.md,b5703b810f42748c0465fee50d611f7dd721b9a86465cc40d085dba27449293d
asrt.e27a4e75c0b577eaa420158f,purananuru,156,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,மோசிகீரனார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/156.md,f17a0c00c49fc964ad9c04379ade1745021be22c4802a53f86da34a7f5f29f85
asrt.dbb543bd574f2f923c9abc16,purananuru,156,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,கொண்கானங் கிழான்,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/156.md,f17a0c00c49fc964ad9c04379ade1745021be22c4802a53f86da34a7f5f29f85
asrt.03215296a2f451506c0101a2,purananuru,156,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/156.md,f17a0c00c49fc964ad9c04379ade1745021be22c4802a53f86da34a7f5f29f85
asrt.84bb2ebfcc720879357bc50d,purananuru,156,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன்மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/156.md,f17a0c00c49fc964ad9c04379ade1745021be22c4802a53f86da34a7f5f29f85
asrt.125ee2c9d342880250deb62f,purananuru,156,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,இரண்டு நன்கு உடைத்தே!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/156.md,f17a0c00c49fc964ad9c04379ade1745021be22c4802a53f86da34a7f5f29f85
asrt.de2b43758994dad1aa5f343d,purananuru,156,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : மோசிகீரனார்.
பாடப்பட்டோன்: கொண்கானங் கிழான்.
திணை: பாடாண். துறை: இயன்மொழி.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/156.md,f17a0c00c49fc964ad9c04379ade1745021be22c4802a53f86da34a7f5f29f85
asrt.88df64d558d08a61b38dced2,purananuru,156,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/156.md,f17a0c00c49fc964ad9c04379ade1745021be22c4802a53f86da34a7f5f29f85
asrt.6af51dcf0cd89e9ddef23a79,purananuru,157,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,குறமகள் இளவெயினி,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/157.md,8e3b873658654ed38bb68c8edaa779ddd59c551af49a3967cadf11f3bfe9a3f7
asrt.dd6b19be85323a97c960cf65,purananuru,157,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,ஏறைக் கோன்,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/157.md,8e3b873658654ed38bb68c8edaa779ddd59c551af49a3967cadf11f3bfe9a3f7
asrt.4b109ea694b404d2e9c7c45e,purananuru,157,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/157.md,8e3b873658654ed38bb68c8edaa779ddd59c551af49a3967cadf11f3bfe9a3f7
asrt.e32e014afabe37c2f9e7a0a3,purananuru,157,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன்மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/157.md,8e3b873658654ed38bb68c8edaa779ddd59c551af49a3967cadf11f3bfe9a3f7
asrt.0bc949e95d72ade675109e9d,purananuru,157,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,ஏறைக்குத் தகுமே!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/157.md,8e3b873658654ed38bb68c8edaa779ddd59c551af49a3967cadf11f3bfe9a3f7
asrt.eac94119abbc04d236424a9e,purananuru,157,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : குறமகள் இளவெயினி.
பாடப்பட்டோன்: ஏறைக் கோன்.
திணை: பாடாண். துறை: இயன்மொழி.
சிறப்பு: ஏறைக் கோன் குறவர் குடியினன் என்பது.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/157.md,8e3b873658654ed38bb68c8edaa779ddd59c551af49a3967cadf11f3bfe9a3f7
asrt.fd9c2b07f07fd4fe528d185f,purananuru,157,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/157.md,8e3b873658654ed38bb68c8edaa779ddd59c551af49a3967cadf11f3bfe9a3f7
asrt.2474af66b544ad59ae3e8a7b,purananuru,158,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,; பெருஞ்சித்திரனார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/158.md,5e094e2ef52b41a3c80112d03349712ce553df4e0503295dd90bcfbecc6913fe
asrt.7be49c291d85209abe9a48a2,purananuru,158,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,குமணன். திணை; பாடாண்,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/158.md,5e094e2ef52b41a3c80112d03349712ce553df4e0503295dd90bcfbecc6913fe
asrt.1af5c1a875f19ef7b11e3a93,purananuru,158,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/158.md,5e094e2ef52b41a3c80112d03349712ce553df4e0503295dd90bcfbecc6913fe
asrt.7360a9ea60f4bfb9516cac6c,purananuru,158,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,வாழ்த்தியல்,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/158.md,5e094e2ef52b41a3c80112d03349712ce553df4e0503295dd90bcfbecc6913fe
asrt.0951d5d4e10114d10ea9fa0c,purananuru,158,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,உள்ளி வந்தெனன் யானே!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/158.md,5e094e2ef52b41a3c80112d03349712ce553df4e0503295dd90bcfbecc6913fe
asrt.8667c0c7273c3b19b7f03a8f,purananuru,158,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்; பெருஞ்சித்திரனார்.
பாடப்பட்டோன் : குமணன். திணை; பாடாண்.
துறை: வாழ்த்தியல்; பரிசில் கடாநிலையும் ஆம்.
சிறப்பு ; எழுவர் வள்ளல்கள் என்னும் குறிப்பு.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/158.md,5e094e2ef52b41a3c80112d03349712ce553df4e0503295dd90bcfbecc6913fe
asrt.a89f9018aa90caa3b7d1d896,purananuru,158,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/158.md,5e094e2ef52b41a3c80112d03349712ce553df4e0503295dd90bcfbecc6913fe
